"","uf","cod_ibge","ano","bimestre","conta","gasto_liquidado"
"397","AL",27,2024,6,"Desenvolvimento Científico",1120508
"398","AL",27,2024,6,"FU19 - Administração Geral",5172845.6
"399","AL",27,2024,6,"FU19 - Demais Subfunções",15846510.54
"400","AL",27,2025,1,"Ciência e Tecnologia",9555827.8
"401","AL",27,2025,1,"Desenvolvimento Científico",897434
"402","AL",27,2025,1,"FU19 - Administração Geral",2872497.98
"403","AL",27,2025,1,"FU19 - Demais Subfunções",5785895.82
"404","AL",27,2025,2,"Ciência e Tecnologia",13104388.44
"405","AL",27,2025,2,"Desenvolvimento Científico",853114
"406","AL",27,2025,2,"FU19 - Administração Geral",3187017.68
"407","AL",27,2025,2,"FU19 - Demais Subfunções",9064256.76
"408","AM",13,2017,6,"Ciência e Tecnologia",8609006.1
"409","AM",13,2017,6,"Desenvolvimento Científico",6880938.8
"410","AM",13,2017,6,"Desenvolvimento Tecnológico e Engenharia",969587.82
"411","AM",13,2017,6,"Difusão do Conhecimento Científico e Tecnológico",150800.5
"412","AM",13,2018,1,"Ciência e Tecnologia",7180705.66
"413","AM",13,2018,1,"Desenvolvimento Científico",3317492.59
"414","AM",13,2018,1,"Desenvolvimento Tecnológico e Engenharia",618676.58
"415","AM",13,2018,1,"Difusão do Conhecimento Científico e Tecnológico",16035
"416","AM",13,2018,1,"FU19 - Demais Subfunções",3228501.49
"417","AM",13,2018,2,"Ciência e Tecnologia",7223517.14
"418","AM",13,2018,2,"Desenvolvimento Científico",3009248.62
"419","AM",13,2018,2,"Desenvolvimento Tecnológico e Engenharia",2925886.94
"420","AM",13,2018,2,"Difusão do Conhecimento Científico e Tecnológico",508874.53
"421","AM",13,2018,2,"FU19 - Demais Subfunções",779507.05
"422","AM",13,2018,3,"Ciência e Tecnologia",7522765.12
"423","AM",13,2018,3,"Desenvolvimento Científico",4604728.86
"424","AM",13,2018,3,"Desenvolvimento Tecnológico e Engenharia",2168758.53
"425","AM",13,2018,3,"Difusão do Conhecimento Científico e Tecnológico",97125.6
"426","AM",13,2018,3,"FU19 - Demais Subfunções",652152.13
"427","AM",13,2018,4,"Ciência e Tecnologia",12412333.75
"428","AM",13,2018,4,"Desenvolvimento Científico",6079505.35
"429","AM",13,2018,4,"Desenvolvimento Tecnológico e Engenharia",4614183.16
"430","AM",13,2018,4,"Difusão do Conhecimento Científico e Tecnológico",922035.27
"431","AM",13,2018,4,"FU19 - Demais Subfunções",796609.97
"432","AM",13,2018,5,"Ciência e Tecnologia",15621854.22
"433","AM",13,2018,5,"Desenvolvimento Científico",7218423.01
"434","AM",13,2018,5,"Desenvolvimento Tecnológico e Engenharia",7715836.47
"435","AM",13,2018,5,"Difusão do Conhecimento Científico e Tecnológico",102844.88
"436","AM",13,2018,5,"FU19 - Administração Geral",584749.86
"437","AM",13,2018,6,"Ciência e Tecnologia",16103500.54
"438","AM",13,2018,6,"Desenvolvimento Científico",8492748.42
"439","AM",13,2018,6,"Desenvolvimento Tecnológico e Engenharia",6607313.2
"440","AM",13,2018,6,"Difusão do Conhecimento Científico e Tecnológico",89773.44
"441","AM",13,2018,6,"FU19 - Administração Geral",913665.48
"442","AM",13,2019,1,"Ciência e Tecnologia",4655038.75
"443","AM",13,2019,1,"Desenvolvimento Científico",3538500.06
"444","AM",13,2019,1,"Desenvolvimento Tecnológico e Engenharia",592059.06
"445","AM",13,2019,1,"Difusão do Conhecimento Científico e Tecnológico",36612.52
"446","AM",13,2019,1,"FU19 - Administração Geral",487867.11
"447","AM",13,2019,2,"Ciência e Tecnologia",4862032.1
"448","AM",13,2019,2,"Desenvolvimento Científico",2844692.49
"449","AM",13,2019,2,"Desenvolvimento Tecnológico e Engenharia",928551.65
"450","AM",13,2019,2,"Difusão do Conhecimento Científico e Tecnológico",514667.33
"451","AM",13,2019,2,"FU19 - Administração Geral",574120.63
"452","AM",13,2019,3,"Ciência e Tecnologia",9465004.91
"453","AM",13,2019,3,"Desenvolvimento Científico",6250508.77
"454","AM",13,2019,3,"Desenvolvimento Tecnológico e Engenharia",2448960.41
"455","AM",13,2019,3,"Difusão do Conhecimento Científico e Tecnológico",107416.68
"456","AM",13,2019,3,"FU19 - Administração Geral",658119.05
"457","AM",13,2019,4,"Ciência e Tecnologia",6187494.14
"458","AM",13,2019,4,"Desenvolvimento Científico",3441120.06
"459","AM",13,2019,4,"Desenvolvimento Tecnológico e Engenharia",1226102.52
"460","AM",13,2019,4,"Difusão do Conhecimento Científico e Tecnológico",896584.33
"461","AM",13,2019,4,"FU19 - Administração Geral",623687.23
"462","AM",13,2019,5,"Ciência e Tecnologia",12685643.32
"463","AM",13,2019,5,"Desenvolvimento Científico",6596425.18
"464","AM",13,2019,5,"Desenvolvimento Tecnológico e Engenharia",3677557.6
"465","AM",13,2019,5,"Difusão do Conhecimento Científico e Tecnológico",1726238.54
"466","AM",13,2019,5,"FU19 - Administração Geral",685422
"467","AM",13,2019,6,"Ciência e Tecnologia",17436742.96
"468","AM",13,2019,6,"Desenvolvimento Científico",8582590.72
"469","AM",13,2019,6,"Desenvolvimento Tecnológico e Engenharia",7491131.95
"470","AM",13,2019,6,"Difusão do Conhecimento Científico e Tecnológico",274468.72
"471","AM",13,2019,6,"FU19 - Administração Geral",1088551.57
"472","AM",13,2020,1,"Ciência e Tecnologia",5568433.46
"473","AM",13,2020,1,"Desenvolvimento Científico",4007391
"474","AM",13,2020,1,"Desenvolvimento Tecnológico e Engenharia",980567.26
"475","AM",13,2020,1,"Difusão do Conhecimento Científico e Tecnológico",39741.52
"476","AM",13,2020,1,"FU19 - Administração Geral",540733.68
"477","AM",13,2020,2,"Ciência e Tecnologia",8479515.44
"478","AM",13,2020,2,"Desenvolvimento Científico",5957702.54
"479","AM",13,2020,2,"Desenvolvimento Tecnológico e Engenharia",796228.62
"480","AM",13,2020,2,"Difusão do Conhecimento Científico e Tecnológico",870166.88
"481","AM",13,2020,2,"FU19 - Administração Geral",855417.4
"482","AM",13,2020,3,"Ciência e Tecnologia",8316772.72
"483","AM",13,2020,3,"Desenvolvimento Científico",6305726.77
"484","AM",13,2020,3,"Desenvolvimento Tecnológico e Engenharia",989290.6
"485","AM",13,2020,3,"Difusão do Conhecimento Científico e Tecnológico",146860.57
"486","AM",13,2020,3,"FU19 - Administração Geral",874894.78
"487","AM",13,2020,4,"Ciência e Tecnologia",10887206.9
"488","AM",13,2020,4,"Desenvolvimento Científico",7487129.08
"489","AM",13,2020,4,"Desenvolvimento Tecnológico e Engenharia",1641483.34
"490","AM",13,2020,4,"Difusão do Conhecimento Científico e Tecnológico",722529.81
"491","AM",13,2020,4,"FU19 - Administração Geral",1036064.67
"492","AM",13,2020,5,"Ciência e Tecnologia",10131066.95
"493","AM",13,2020,5,"Desenvolvimento Científico",8231711.53
"494","AM",13,2020,5,"Desenvolvimento Tecnológico e Engenharia",947715.92
"495","AM",13,2020,5,"Difusão do Conhecimento Científico e Tecnológico",169847.33
"496","AM",13,2020,5,"FU19 - Administração Geral",781792.17
"497","AM",13,2020,6,"Ciência e Tecnologia",17211416.14
"498","AM",13,2020,6,"Desenvolvimento Científico",13375108.67
"499","AM",13,2020,6,"Desenvolvimento Tecnológico e Engenharia",1297657.46
"500","AM",13,2020,6,"Difusão do Conhecimento Científico e Tecnológico",252769.08
"501","AM",13,2020,6,"FU19 - Administração Geral",2285460.93
"502","AM",13,2020,6,"FU19 - Demais Subfunções",420
"503","AM",13,2021,1,"Ciência e Tecnologia",6292834.6
"504","AM",13,2021,1,"Desenvolvimento Científico",4723084.2
"505","AM",13,2021,1,"Desenvolvimento Tecnológico e Engenharia",966423.51
"506","AM",13,2021,1,"Difusão do Conhecimento Científico e Tecnológico",2893.93
"507","AM",13,2021,1,"FU19 - Administração Geral",600432.96
"508","AM",13,2021,2,"Ciência e Tecnologia",7631718.14
"509","AM",13,2021,2,"Desenvolvimento Científico",4586780.92
"510","AM",13,2021,2,"Desenvolvimento Tecnológico e Engenharia",1969687.29
"511","AM",13,2021,2,"Difusão do Conhecimento Científico e Tecnológico",5835.1
"512","AM",13,2021,2,"FU19 - Administração Geral",1053910.83
"513","AM",13,2021,2,"FU19 - Demais Subfunções",15504
"514","AM",13,2021,3,"Ciência e Tecnologia",14195589.93
"515","AM",13,2021,3,"Desenvolvimento Científico",9292725.03
"516","AM",13,2021,3,"Desenvolvimento Tecnológico e Engenharia",2312894.88
"517","AM",13,2021,3,"Difusão do Conhecimento Científico e Tecnológico",30667.36
"518","AM",13,2021,3,"FU19 - Administração Geral",2528779.16
"519","AM",13,2021,3,"FU19 - Demais Subfunções",30523.5
"520","AM",13,2021,4,"Ciência e Tecnologia",14131885.09
"521","AM",13,2021,4,"Desenvolvimento Científico",9926048.97
"522","AM",13,2021,4,"Desenvolvimento Tecnológico e Engenharia",1855599.42
"523","AM",13,2021,4,"Difusão do Conhecimento Científico e Tecnológico",4775.62
"524","AM",13,2021,4,"FU19 - Administração Geral",2315486.68
"525","AM",13,2021,4,"FU19 - Demais Subfunções",29974.4
"526","AM",13,2021,5,"Ciência e Tecnologia",18886226.55
"527","AM",13,2021,5,"Desenvolvimento Científico",12580971.37
"528","AM",13,2021,5,"Desenvolvimento Tecnológico e Engenharia",3982617.1
"529","AM",13,2021,5,"Difusão do Conhecimento Científico e Tecnológico",791287.11
"530","AM",13,2021,5,"FU19 - Administração Geral",1500827.47
"531","AM",13,2021,5,"FU19 - Demais Subfunções",30523.5
"532","AM",13,2021,6,"Ciência e Tecnologia",20749412.1
"533","AM",13,2021,6,"Desenvolvimento Científico",15230971.04
"534","AM",13,2021,6,"Desenvolvimento Tecnológico e Engenharia",3265163.81
"535","AM",13,2021,6,"Difusão do Conhecimento Científico e Tecnológico",615444.46
"536","AM",13,2021,6,"FU19 - Administração Geral",1607470.79
"537","AM",13,2021,6,"FU19 - Demais Subfunções",30362
"538","AM",13,2022,1,"Ciência e Tecnologia",10130738.47
"539","AM",13,2022,1,"Desenvolvimento Científico",7353822.8
"540","AM",13,2022,1,"Desenvolvimento Tecnológico e Engenharia",1465297.24
"541","AM",13,2022,1,"Difusão do Conhecimento Científico e Tecnológico",464773.65
"542","AM",13,2022,1,"FU19 - Administração Geral",816805.78
"543","AM",13,2022,1,"FU19 - Demais Subfunções",30039
"544","AM",13,2022,2,"Ciência e Tecnologia",15358630.81
"545","AM",13,2022,2,"Desenvolvimento Científico",11942717.83
"546","AM",13,2022,2,"Desenvolvimento Tecnológico e Engenharia",1166725.66
"547","AM",13,2022,2,"Difusão do Conhecimento Científico e Tecnológico",1200585.4
"548","AM",13,2022,2,"FU19 - Administração Geral",1018320.67
"549","AM",13,2022,2,"FU19 - Demais Subfunções",30281.25
"550","AM",13,2022,3,"Ciência e Tecnologia",17265333.38
"551","AM",13,2022,3,"Desenvolvimento Científico",13050720.48
"552","AM",13,2022,3,"Desenvolvimento Tecnológico e Engenharia",1257654.65
"553","AM",13,2022,3,"Difusão do Conhecimento Científico e Tecnológico",1255107.69
"554","AM",13,2022,3,"FU19 - Administração Geral",1670454.96
"555","AM",13,2022,3,"FU19 - Demais Subfunções",31395.6
"556","AM",13,2022,4,"Ciência e Tecnologia",23895398.02
"557","AM",13,2022,4,"Desenvolvimento Científico",14903171.79
"558","AM",13,2022,4,"Desenvolvimento Tecnológico e Engenharia",3542648.06
"559","AM",13,2022,4,"Difusão do Conhecimento Científico e Tecnológico",4124877.56
"560","AM",13,2022,4,"FU19 - Administração Geral",1293450.36
"561","AM",13,2022,4,"FU19 - Demais Subfunções",31250.25
"562","AM",13,2022,5,"Ciência e Tecnologia",22136948.27
"563","AM",13,2022,5,"Desenvolvimento Científico",18379404.91
"564","AM",13,2022,5,"Desenvolvimento Tecnológico e Engenharia",1106543.37
"565","AM",13,2022,5,"Difusão do Conhecimento Científico e Tecnológico",1258027.37
"566","AM",13,2022,5,"FU19 - Administração Geral",1361964.62
"567","AM",13,2022,5,"FU19 - Demais Subfunções",31008
"568","AM",13,2022,6,"Ciência e Tecnologia",19413884.56
"569","AM",13,2022,6,"Desenvolvimento Científico",13620628.33
"570","AM",13,2022,6,"Desenvolvimento Tecnológico e Engenharia",2378098.27
"571","AM",13,2022,6,"Difusão do Conhecimento Científico e Tecnológico",2366614.92
"572","AM",13,2022,6,"FU19 - Administração Geral",1017535.04
"573","AM",13,2022,6,"FU19 - Demais Subfunções",31008
"574","AM",13,2023,1,"Ciência e Tecnologia",11107303.72
"575","AM",13,2023,1,"Desenvolvimento Científico",8924815.2
"576","AM",13,2023,1,"Desenvolvimento Tecnológico e Engenharia",464217.9
"577","AM",13,2023,1,"Difusão do Conhecimento Científico e Tecnológico",1165519.09
"578","AM",13,2023,1,"FU19 - Administração Geral",521016.78
"579","AM",13,2023,1,"FU19 - Demais Subfunções",31734.75
"580","AM",13,2023,2,"Ciência e Tecnologia",21469536.35
"581","AM",13,2023,2,"Desenvolvimento Científico",15605410.79
"582","AM",13,2023,2,"Desenvolvimento Tecnológico e Engenharia",3080943.85
"583","AM",13,2023,2,"Difusão do Conhecimento Científico e Tecnológico",2096586.02
"584","AM",13,2023,2,"FU19 - Administração Geral",654247.24
"585","AM",13,2023,2,"FU19 - Demais Subfunções",32348.45
"586","AM",13,2023,3,"Ciência e Tecnologia",15027538.2
"587","AM",13,2023,3,"Desenvolvimento Científico",11267515.52
"588","AM",13,2023,3,"Desenvolvimento Tecnológico e Engenharia",1430950.34
"589","AM",13,2023,3,"Difusão do Conhecimento Científico e Tecnológico",1329240.77
"590","AM",13,2023,3,"FU19 - Administração Geral",967644.63
"591","AM",13,2023,3,"FU19 - Demais Subfunções",32186.94
"592","AM",13,2023,4,"Ciência e Tecnologia",22394903.57
"593","AM",13,2023,4,"Desenvolvimento Científico",14842204.98
"594","AM",13,2023,4,"Desenvolvimento Tecnológico e Engenharia",3352503.82
"595","AM",13,2023,4,"Difusão do Conhecimento Científico e Tecnológico",3424503.63
"596","AM",13,2023,4,"FU19 - Administração Geral",744925.39
"597","AM",13,2023,4,"FU19 - Demais Subfunções",30765.75
"598","AM",13,2023,5,"Ciência e Tecnologia",20197315.02
"599","AM",13,2023,5,"Desenvolvimento Científico",16784557.45
"600","AM",13,2023,5,"Desenvolvimento Tecnológico e Engenharia",1074360.44
"601","AM",13,2023,5,"Difusão do Conhecimento Científico e Tecnológico",1622044.9
"602","AM",13,2023,5,"FU19 - Administração Geral",684698.24
"603","AM",13,2023,5,"FU19 - Demais Subfunções",31653.99
"604","AM",13,2023,6,"Ciência e Tecnologia",18013448.79
"605","AM",13,2023,6,"Desenvolvimento Científico",10400664.83
"606","AM",13,2023,6,"Desenvolvimento Tecnológico e Engenharia",4115792.53
"607","AM",13,2023,6,"Difusão do Conhecimento Científico e Tecnológico",2603959.07
"608","AM",13,2023,6,"FU19 - Administração Geral",860619.31
"609","AM",13,2023,6,"FU19 - Demais Subfunções",32413.05
"610","AM",13,2024,1,"Ciência e Tecnologia",14256791.34
"611","AM",13,2024,1,"Desenvolvimento Científico",10025141.67
"612","AM",13,2024,1,"Desenvolvimento Tecnológico e Engenharia",2038032.82
"613","AM",13,2024,1,"Difusão do Conhecimento Científico e Tecnológico",1407032.54
"614","AM",13,2024,1,"FU19 - Administração Geral",754607.31
"615","AM",13,2024,1,"FU19 - Demais Subfunções",31977
"616","AM",13,2024,2,"Ciência e Tecnologia",12738710.04
"617","AM",13,2024,2,"Desenvolvimento Científico",8578906.25
"618","AM",13,2024,2,"Desenvolvimento Tecnológico e Engenharia",2060639.94
"619","AM",13,2024,2,"Difusão do Conhecimento Científico e Tecnológico",1330257.85
"620","AM",13,2024,2,"FU19 - Administração Geral",736929
"621","AM",13,2024,2,"FU19 - Demais Subfunções",31977
"622","AM",13,2024,3,"Ciência e Tecnologia",18807552.57
"623","AM",13,2024,3,"Desenvolvimento Científico",13011249.08
"624","AM",13,2024,3,"Desenvolvimento Tecnológico e Engenharia",3672624.96
"625","AM",13,2024,3,"Difusão do Conhecimento Científico e Tecnológico",1431823.93
"626","AM",13,2024,3,"FU19 - Administração Geral",659877.6
"627","AM",13,2024,3,"FU19 - Demais Subfunções",31977
"628","AM",13,2024,4,"Ciência e Tecnologia",15432663.34
"629","AM",13,2024,4,"Desenvolvimento Científico",10146281.21
"630","AM",13,2024,4,"Desenvolvimento Tecnológico e Engenharia",2800119.39
"631","AM",13,2024,4,"Difusão do Conhecimento Científico e Tecnológico",1634027.04
"632","AM",13,2024,4,"FU19 - Administração Geral",820258.7
"633","AM",13,2024,4,"FU19 - Demais Subfunções",31977
"634","AM",13,2024,5,"Ciência e Tecnologia",21936562.76
"635","AM",13,2024,5,"Desenvolvimento Científico",14259726.16
"636","AM",13,2024,5,"Desenvolvimento Tecnológico e Engenharia",4137514.57
"637","AM",13,2024,5,"Difusão do Conhecimento Científico e Tecnológico",2867172.7
"638","AM",13,2024,5,"FU19 - Administração Geral",640172.33
"639","AM",13,2024,5,"FU19 - Demais Subfunções",31977
"640","AM",13,2024,6,"Ciência e Tecnologia",18715236.61
"641","AM",13,2024,6,"Desenvolvimento Científico",11448152.89
"642","AM",13,2024,6,"Desenvolvimento Tecnológico e Engenharia",4772084.38
"643","AM",13,2024,6,"Difusão do Conhecimento Científico e Tecnológico",1439550.28
"644","AM",13,2024,6,"FU19 - Administração Geral",1023472.06
"645","AM",13,2024,6,"FU19 - Demais Subfunções",31977
"646","AM",13,2025,1,"Ciência e Tecnologia",12447841.9
"647","AM",13,2025,1,"Desenvolvimento Científico",7660962.93
"648","AM",13,2025,1,"Desenvolvimento Tecnológico e Engenharia",1539964.4
"649","AM",13,2025,1,"Difusão do Conhecimento Científico e Tecnológico",2558539.47
"650","AM",13,2025,1,"FU19 - Administração Geral",654944.6
"651","AM",13,2025,1,"FU19 - Demais Subfunções",33430.5
"652","AM",13,2025,2,"Ciência e Tecnologia",13148878.58
"653","AM",13,2025,2,"Desenvolvimento Científico",8667893.78
"654","AM",13,2025,2,"Desenvolvimento Tecnológico e Engenharia",1917872.58
"655","AM",13,2025,2,"Difusão do Conhecimento Científico e Tecnológico",1909874.69
"656","AM",13,2025,2,"FU19 - Administração Geral",620291.53
"657","AM",13,2025,2,"FU19 - Demais Subfunções",32946
"658","AP",16,2017,6,"Ciência e Tecnologia",1018940.86
"659","AP",16,2017,6,"Desenvolvimento Científico",333852.68
"660","AP",16,2017,6,"Difusão do Conhecimento Científico e Tecnológico",167953.28
"661","AP",16,2018,1,"Ciência e Tecnologia",320623.26
"662","AP",16,2018,1,"Desenvolvimento Científico",132757.47
"663","AP",16,2018,1,"Difusão do Conhecimento Científico e Tecnológico",5489.28
"664","AP",16,2018,1,"FU19 - Demais Subfunções",182376.51
"665","AP",16,2018,2,"Ciência e Tecnologia",330693.66
"666","AP",16,2018,2,"Desenvolvimento Científico",16771.2
"667","AP",16,2018,2,"Difusão do Conhecimento Científico e Tecnológico",187007.9
"668","AP",16,2018,2,"FU19 - Demais Subfunções",126914.56
"669","AP",16,2018,3,"Ciência e Tecnologia",583827.43
"670","AP",16,2018,3,"Desenvolvimento Científico",97058.72
"671","AP",16,2018,3,"Difusão do Conhecimento Científico e Tecnológico",90890.71
"672","AP",16,2018,3,"FU19 - Demais Subfunções",395878
"673","AP",16,2018,4,"Ciência e Tecnologia",354865.16
"674","AP",16,2018,4,"Desenvolvimento Científico",-57276.3
"675","AP",16,2018,4,"Difusão do Conhecimento Científico e Tecnológico",127630.66
"676","AP",16,2018,4,"FU19 - Demais Subfunções",284510.8
"677","AP",16,2018,5,"Ciência e Tecnologia",429247.14
"678","AP",16,2018,5,"Desenvolvimento Científico",68197.81
"679","AP",16,2018,5,"Difusão do Conhecimento Científico e Tecnológico",213875
"680","AP",16,2018,5,"FU19 - Demais Subfunções",147174.33
